teamid,season,leagueid,player,num,position,height,weight,birth_date,age,exp,school,player_id,first_name,last_name,team,gp,min,catch_shoot_pts,catch_shoot_fgm,catch_shoot_fga,catch_shoot_fg_pct,catch_shoot_fg3m,catch_shoot_fg3a,catch_shoot_fg3_pct,catch_shoot_efg_pct,catch_shoot_pts_tot,blk,stl,fgm_defend_rim,fga_defend_rim,fgp_defend_rim,blk_tot,dvs,dpp,dtp,drives_fg_pct,pts_48,dpp_tot,dvs_tot,pass,ast,ast_ft,ast_sec,ast_pot,pts_crt,pts_crt_48,ast_tot,pull_ups_pts,pull_ups_fgm,pull_ups_fga,pull_ups_fg_pct,pull_ups_fg3m,pull_ups_fg3a,pull_ups_fg3_pct,pull_ups_efg_pct,pull_ups_pts_tot,reb,reb_chance,reb_col_pct,reb_contested,reb_uncontested,reb_uncontested_pct,reb_tot,oreb,oreb_chance,oreb_col_pct,oreb_contested,oreb_uncontested,oreb_uncontested_pct,dreb,dreb_chance,dreb_col_pct,dreb_contested,dreb_uncontested,dreb_uncontested_pct,shooting_pts,pts_drive,fgp_drive,pts_close,fgp_close,pts_catch_shoot,fgp_catch_shoot,pts_pull_up,fgp_pull_up,fga_drive,fga_close,fga_catch_shoot,fga_pull_up,shooting_efg_pct,cfgm,cfga,cfgp,ufgm,ufga,ufgp,cfg3m,cfg3a,cfg3p,ufg3m,ufg3a,ufg3p,dist,av_spd,dist_pg,dist_48,dist_off,dist_def,av_spd_off,av_spd_def,tch,fc_tch,top,cl_tch,el_tch,pts,pts_tch,pts_hcct,tch_tot
1610612750,2014-15,00,Thaddeus Young,33,F,80,221,1988-06-21T07:00:00.000Z,26,7,Georgia Tech,201152,Thaddeus,Young,MIN,6,32.7,3.8,1.5,3.2,0.474,0.8,1.5,0.556,0.605,23,0.3,1.7,2.2,4.3,0.5,2,4,4.3,5.2,0.591,6.4,26,24,51.3,1.7,0.5,0.5,4,3.8,5.6,10,0.7,0.3,1.7,0.2,0,0.2,0,0.2,4,5.3,9,.593,2.2,3.2,.406,32,1.7,2.8,.588,1.3,0.3,.800,3.7,6.2,.595,0.8,2.8,.227,15.7,4.3,0.591,0.3,0,3.8,0.474,0.7,0.2,3.7,0.5,3.2,1.7,0.506,0,0,,0,0,,0,0,,0,0,,13.3,4.1,2.2,3.3,7.3,6,0,0,70.7,36,1.7,1.2,4.5,15.7,0.222,0.4,424
1610612754,2014-15,00,Rodney Stuckey,2,G,77,205,1986-04-21T08:00:00.000Z,28,7,Eastern Washington,201155,Rodney,Stuckey,IND,5,15.9,1,0.4,1.2,0.333,0.2,1,0.2,0.417,5,0,0.6,0.2,1.4,0.143,0,3.6,4.2,4.6,0.533,12.7,21,18,22.2,2.2,0,0.8,5.2,5.2,15.7,11,2.6,1.2,3.4,0.353,0.2,0.2,1,0.382,13,1.4,4,.350,0.6,0.8,.429,7,0.2,1,.200,0.2,0,1.000,1.2,3,.400,0.4,0.8,.333,9.2,4.2,0.533,0,,1,0.333,2.6,0.353,3,0,1.2,3.4,0.422,0,0,,0,0,,0,0,,0,0,,5.3,4,1.1,3.2,2.9,2.4,0,0,34.8,32.6,3.2,0.6,0.8,9.2,0.264,0.3,174
1610612747,2014-15,00,Nick Young,0,F-G,79,210,1985-06-01T07:00:00.000Z,29,7,USC,201156,Nick,Young,LAL,2,28.1,4.5,1.5,3.5,0.429,1.5,3,0.5,0.643,9,0,1.5,0.5,0.5,1,0,0.5,0,0,0,0,0,1,19.5,0,0,0,0.5,0,0,0,8.5,4,7.5,0.533,0.5,3,0.167,0.567,17,4.5,6.5,.692,1.5,3,.333,9,0.5,1.5,.333,0.5,0,1.000,4,5,.800,1,3,.250,16.5,0,0,0,,4.5,0.429,8.5,0.533,0.5,0,3.5,7.5,0.56,0,0,,0,0,,0,0,,0,0,,3.5,3.8,1.8,3,1.8,1.7,0,0,34.5,28.5,2,0,0,16.5,0.478,0.6,69
1610612759,2014-15,00,Marco Belinelli,3,G,77,210,1986-03-25T08:00:00.000Z,28,7,Bologna Italy,201158,Marco,Belinelli,SAS,3,18.9,5.7,2,2.3,0.857,1.7,2,0.833,1.214,17,0,0.7,0.3,0.3,1,0,1.3,1.3,1.3,1,3.4,4,4,22,1.7,0,0.3,3,4.3,11,5,0,0,1,0,0,0.7,0,0,0,1.7,3.3,.500,0.3,1.3,.200,5,0,0,,0,0,,1.7,3.3,.500,0.3,1.3,.200,8.3,1.3,1,0,0,5.7,0.857,0,0,0.7,0.3,2.3,1,0.75,0,0,,0,0,,0,0,,0,0,,4.4,4.7,1.5,3.7,2.6,1.8,0,0,29.3,24.3,0.9,1,1.7,8.3,0.284,0.3,88
1610612752,2014-15,00,Jason Smith,14,C-F,84,245,1986-03-02T08:00:00.000Z,28,6,Colorado State,201160,Jason,Smith,NYK,13,18,4.2,2.1,4.2,0.5,0,0,,0.5,54,0.2,0.2,1.5,3.4,0.432,2,0.4,0,0,0,0,0,5,23.5,1,0,0.2,2.4,2.5,6.6,13,0.5,0.2,0.7,0.333,0,0,,0.333,6,2.6,5.7,.459,1,1.6,.382,34,0.9,2.3,.400,0.6,0.3,.667,1.7,3.4,.500,0.4,1.3,.227,7.7,0,0,0.3,0.5,4.2,0.5,0.5,0.333,0.2,0.3,4.2,0.7,0.494,0,0,,0,0,,0,0,,0,0,,16,4.1,1.2,3.3,8.7,7.3,0,0,32.5,21.3,0.9,1,5.8,7.7,0.236,0.4,423
1610612749,2014-15,00,Jared Dudley,9,G,79,225,1985-07-10T07:00:00.000Z,28,7,Boston College,201162,Jared,Dudley,MIL,12,18.7,1.8,0.7,2.1,0.32,0.4,1.6,0.263,0.42,21,0.2,0.4,0.6,1.3,0.438,2,0.9,0,0.8,0,0,0,11,16.2,1.3,0.1,0.6,2.4,3.2,8.3,16,0.8,0.3,1.1,0.308,0.1,0.2,0.5,0.346,9,1.8,3.9,.468,0.2,1.6,.136,22,0.5,0.7,.750,0.1,0.4,.167,1.3,3.2,.410,0.2,1.2,.125,3.9,0,0,0.6,0.6,1.8,0.32,0.8,0.308,0.2,0.4,2.1,1.1,0.431,0,0,,0,0,,0,0,,0,0,,15.5,4.1,1.3,3.3,8.1,7.5,0,0,22.2,16,0.5,0.8,0.8,3.9,0.176,0.2,267
1610612743,2014-15,00,Wilson Chandler,21,F,80,225,1987-05-10T07:00:00.000Z,27,7,DePaul,201163,Wilson,Chandler,DEN,11,28,4.5,1.5,4.9,0.315,1.5,4.6,0.314,0.463,50,0.5,0.6,1.3,2.5,0.519,5,3.6,2.4,4,0.478,4,26,40,25,1.6,0.1,0.5,3.6,4.1,7,18,1.1,0.5,1.8,0.25,0.2,0.5,0.333,0.3,12,5.5,8,.693,1.7,3.8,.311,61,0.8,1.5,.529,0.5,0.3,.667,4.7,6.5,.732,1.2,3.5,.250,11.5,2.4,0.478,0.7,0.667,4.5,0.315,1.1,0.25,2.1,0.5,4.9,1.8,0.466,0,0,,0,0,,0,0,,0,0,,21.3,4.1,1.9,3.3,10.9,10.4,0,0,39.2,28.9,1.3,1.1,0.8,11.5,0.292,0.4,431
1610612741,2014-15,00,Aaron Brooks,0,G,72,161,1985-01-14T08:00:00.000Z,29,6,Oregon,201166,Aaron,Brooks,CHI,12,19.7,1.6,0.6,1.2,0.5,0.4,0.9,0.455,0.679,19,0.2,0.6,0.6,0.9,0.636,3,5.9,2.7,6.7,0.467,6.5,32,71,34.5,3.4,0.5,0.8,7.1,7.7,18.7,41,4.3,1.8,3.5,0.5,0.8,1.8,0.476,0.619,52,1.4,2.8,.500,0.2,1.2,.118,17,0.2,0.9,.273,0.2,0.1,.667,1.2,1.9,.609,0,1.2,.000,10.5,2.7,0.467,0.4,0.667,1.6,0.5,4.3,0.5,2.5,0.2,1.2,3.5,0.567,0,0,,0,0,,0,0,,0,0,,16.4,4.2,1.4,3.3,9,7.5,0,0,48.1,43.6,4.5,0.5,0.2,10.5,0.218,0.2,577
1610612743,2014-15,00,Arron Afflalo,10,G,77,215,1985-10-15T07:00:00.000Z,28,7,UCLA,201167,Arron,Afflalo,DEN,11,29.7,5.2,1.8,4.5,0.408,1.5,4.1,0.378,0.582,57,0.1,0.3,0.4,1.1,0.333,1,1.5,1.5,2.8,0.6,2.4,16,17,21,1.8,0.1,0.5,3.8,4.4,7.1,20,3.1,1.5,3.9,0.372,0.2,0.5,0.333,0.395,34,3,4.4,.688,0.4,2.6,.121,33,0.3,0.5,.600,0.1,0.2,.333,2.7,3.9,.698,0.3,2.5,.100,12.7,1.5,0.6,0.9,0.455,5.2,0.408,3.1,0.372,0.9,1,4.5,3.9,0.512,0,0,,0,0,,0,0,,0,0,,22.4,4.1,2,3.3,11.9,10.6,0,0,33.8,28.4,1.4,1.1,0.6,12.7,0.376,0.4,372
1610612759,2014-15,00,Tiago Splitter,22,F,83,245,1985-01-01T08:00:00.000Z,29,4,Blumenau Brazil,201168,Tiago,Splitter,SAS,1,10.4,0,0,0,,0,0,,,0,0,1,1,4,0.25,0,0,0,0,,0,0,0,19,2,1,1,2,5,23.1,2,0,0,0,,0,0,,,0,4,6,.667,2,2,.500,4,0,0,,0,0,,4,6,.667,2,2,.500,5,0,,5,1,0,,0,,0,2,0,0,1,0,0,,0,0,,0,0,,0,0,,0.8,4.6,0.8,3.7,0.4,0.3,0,0,23,11,0.5,6,1,5,0.217,0.5,23
1610612758,2014-15,00,Carl Landry,24,F,81,248,1983-09-19T07:00:00.000Z,30,7,Purdue,201171,Carl,Landry,SAC,12,20.8,0.7,0.3,1.8,0.19,0,0,,0.19,8,0.3,0.4,1,1.8,0.571,4,0.2,0.2,0.3,0.5,0.4,2,2,19.8,0.6,0.1,0.2,1.5,1.3,3.1,7,0.3,0.2,0.4,0.4,0,0,,0.4,4,4.3,7.2,.598,2.2,2.1,.519,52,2.2,3.9,.553,1.8,0.3,.846,2.2,3.3,.650,0.4,1.8,.192,9.1,0.2,0.5,4.4,0.645,0.7,0.19,0.3,0.4,0.2,2.6,1.8,0.4,0.5,0,0,,0,0,,0,0,,0,0,,15.8,3.8,1.3,3,8.7,7.2,0,0,29.9,19.4,0.8,4.2,4.7,9.1,0.304,0.5,359
1610612746,2014-15,00,Glen Davis,0,F-C,81,289,1986-01-01T08:00:00.000Z,28,7,Louisiana State,201175,Glen,Davis,LAC,6,8.7,0.7,0.3,0.8,0.4,0,0,,0.4,4,0,0.2,0.3,0.5,0.667,0,0,0,0,,0,0,0,8,0.2,0,0.2,0.3,0.3,1.8,1,0,0,0,,0,0,,,0,1.2,2.2,.385,0.2,0.7,.200,7,0.2,1.2,.143,0.2,0,1.000,1,1,.667,0,0.7,.000,3.3,0,,2,0.714,0.7,0.4,0,,0,1.2,0.8,0,0.6,0,0,,0,0,,0,0,,0,0,,3.3,3.8,0.5,3,1.2,1.2,0,0,14.3,6.3,0.4,1.7,1.3,3.3,0.233,0.5,86
1610612748,2014-15,00,Josh McRoberts,4,F,82,240,1987-02-28T08:00:00.000Z,27,7,Duke,201177,Josh,McRoberts,MIA,8,12.5,0.4,0.1,0.6,0.2,0.1,0.5,0.25,0.3,3,0.2,0.4,0.5,2,0.25,2,0.9,0,0,,0,0,7,15.8,0.5,0,0.2,1.5,0.8,2.9,4,0,0,0,,0,0,,,0,2.6,4.2,.559,1,1.4,.421,21,0.1,0.5,.250,0.1,0,1.000,2.5,3.8,.600,0.9,1.4,.389,2.5,0,,0.4,1,0.4,0.2,0,,0,0.1,0.6,0,0.559,0,0,,0,0,,0,0,,0,0,,7.1,4.2,0.9,3.4,3.3,2.8,0,0,23.5,11.1,0.7,0.4,1.8,2.5,0.106,0.2,188
1610612763,2014-15,00,Marc Gasol,33,C,85,265,1985-01-29T08:00:00.000Z,29,6,Barcelona Spain,201188,Marc,Gasol,MEM,12,35.9,3.5,1.8,4.5,0.389,0,0,,0.389,42,1.5,1.4,5.2,10.8,0.481,18,0.6,0.6,0.8,0.5,0.8,7,7,51.3,3.3,0.4,1.1,6.4,7.9,10.6,40,0.7,0.3,1.1,0.308,0,0,,0.308,8,7.8,13,.603,3.7,4.2,.468,93,1.8,3.1,.595,1.3,0.5,.727,6,9.9,.605,2.3,3.7,.389,18,0.6,0.5,5.3,0.489,3.5,0.389,0.7,0.308,0.5,3.9,4.5,1.1,0.462,0,0,,0,0,,0,0,,0,0,,26.4,3.7,2.2,2.9,14.2,12.2,0,0,72,47.7,2.1,7.6,14.6,18,0.25,0.4,864
1610612758,2014-15,00,Ramon Sessions,9,G,75,190,1986-04-11T08:00:00.000Z,28,7,Nevada-Reno,201196,Ramon,Sessions,SAC,11,15.4,0.3,0.1,0.5,0.167,0.1,0.4,0.25,0.25,3,0,0.5,0.6,0.7,0.875,0,3.6,1.3,3.1,0.125,4,14,40,31.1,1.6,0.1,0.6,5,3.7,11.7,18,1.3,0.5,1.3,0.429,0.2,0.3,0.667,0.5,14,1.1,1.9,.571,0.5,0.6,.417,12,0.2,0.3,.667,0.1,0.1,.500,0.9,1.6,.556,0.4,0.5,.400,5.5,1.3,0.125,0,0,0.3,0.167,1.3,0.429,1.5,0.1,0.5,1.3,0.38,0,0,,0,0,,0,0,,0,0,,11.9,4.2,1.1,3.4,6.9,5,0,0,39.4,34.8,3.4,0.2,0.8,5.5,0.139,0.2,433
1610612765,2014-15,00,Joel Anthony,50,C,81,245,1982-08-09T07:00:00.000Z,31,7,UNLV,201202,Joel,Anthony,DET,7,7.9,0,0,0,,0,0,,,0,0.6,0.1,1,2.1,0.467,4,0,0,0,,0,0,0,5.1,0.1,0,0.1,0.4,0.4,2.6,1,0,0,0,,0,0,,,0,2,4.3,.467,0.7,1.3,.357,14,0.4,2.3,.188,0.3,0.1,.667,1.6,2,.786,0.4,1.1,.273,0.9,0,,0.6,0.667,0,,0,,0,0.4,0,0,0.6,0,0,,0,0,,0,0,,0,0,,3.9,4.2,0.6,3.4,2.2,1.6,0,0,6.3,2.9,0.2,1.3,0.4,0.9,0.136,0.3,44
1610612754,2014-15,00,CJ Watson,32,G,74,175,1984-04-17T08:00:00.000Z,30,7,Tennessee,201228
1610612756,2014-15,00,Anthony Tolliver,40,F,80,240,1985-06-01T07:00:00.000Z,29,6,Creighton,201229,Anthony,Tolliver,PHX,10,9.2,1.5,0.5,1.6,0.312,0.5,1.5,0.333,0.469,15,0.1,0,0.9,1.2,0.75,1,0,0,0,,0,0,0,9.7,0.2,0.2,0,0.6,0.6,3.1,2,0,0,0,,0,0,,,0,2.2,3,.733,0.5,1.7,.227,22,0.3,0.4,.750,0.1,0.2,.333,1.9,2.6,.731,0.4,1.5,.211,1.9,0,,0.1,0,1.5,0.312,0,,0,0.1,1.6,0,0.447,0,0,,0,0,,0,0,,0,0,,6.4,4.2,0.6,3.3,3.4,3,0,0,12.2,6.3,0.2,0.3,0.7,1.9,0.156,0.3,122
1610612749,2014-15,00,O.J. Mayo,00,G,77,210,1987-11-05T08:00:00.000Z,26,6,USC,201564,O.J.,Mayo,MIL,12,25.3,3.1,1.1,3.3,0.325,0.9,2.8,0.324,0.462,37,0.2,0.9,0.4,0.7,0.625,2,2.3,1.7,3.2,0.583,3.2,20,28,22.8,3.5,0.4,0.7,6.4,7.7,14.6,42,3.8,1.6,4.2,0.373,0.6,1.6,0.368,0.441,45,2.5,3.9,.660,0.7,1.9,.258,30,0.7,0.9,.818,0.3,0.4,.444,1.8,3,.611,0.3,1.5,.182,11.9,1.7,0.583,0.5,1,3.1,0.325,3.8,0.373,1,0.2,3.3,4.2,0.476,0,0,,0,0,,0,0,,0,0,,20.5,4.1,1.7,3.2,10.7,9.8,0,0,36.8,32.3,1.3,0.3,3.4,11.9,0.324,0.4,441
1610612741,2014-15,00,Derrick Rose,1,G,75,190,1988-10-04T07:00:00.000Z,25,5,Memphis,201565,Derrick,Rose,CHI,5,28,1.8,0.6,2.8,0.214,0.6,2.6,0.231,0.321,9,0,1,1,1.8,0.556,0,6.4,6.8,9.6,0.846,11.7,34,32,56.8,5.4,0.4,1.6,10.8,12.6,21.6,27,4.8,2,5,0.4,0.8,2,0.4,0.48,24,2.8,4.4,.636,1,1.8,.357,14,1,1.4,.714,0.8,0.2,.800,1.8,3,.600,0.2,1.6,.111,18,6.8,0.846,0,,1.8,0.214,4.8,0.4,2.6,0,2.8,5,0.485,0,0,,0,0,,0,0,,0,0,,10,4.3,2,3.4,5.6,4.4,0,0,77,69.6,6.1,0.6,1.2,18,0.234,0.3,385
1610612760,2014-15,00,Russell Westbrook,0,G,75,200,1988-11-12T08:00:00.000Z,25,6,UCLA,201566,Russell,Westbrook,OKC,2,20.8,0,0,0,,0,0,,,0,0,2,0.5,0.5,1,0,5.5,3.5,3.5,0.167,8.1,7,11,36.5,5,0,1,8.5,10.5,24.3,10,3,1.5,6,0.25,0,1,0,0.25,6,1.5,3.5,.429,1,0.5,.667,3,1,1.5,.667,1,0,1.000,0.5,2,.250,0,0.5,.000,20,3.5,0.167,2,1,0,,3,0.25,3,1,0,6,0.431,0,0,,0,0,,0,0,,0,0,,2.8,4.1,1.4,3.3,1.5,1.3,0,0,59,52.5,5.1,1,2,20,0.339,0.4,118
1610612739,2014-15,00,Kevin Love,0,F,82,243,1988-09-07T07:00:00.000Z,25,6,UCLA,201567,Kevin,Love,CLE,10,36.9,5.8,2,5.4,0.37,1.8,4.9,0.367,0.537,58,0.3,0.7,4.4,6.7,0.657,3,1.2,0.6,1,0,0.8,6,12,56.6,2.6,0.2,0.6,4.4,5.5,7.2,26,1.1,0.5,1.4,0.357,0.1,0.4,0.25,0.393,11,10.4,16.6,.627,4.5,5.9,.433,104,1.9,3.7,.514,1.8,0.1,.947,8.5,12.9,.659,2.7,5.8,.318,16.7,0.6,0,4.4,0.516,5.8,0.37,1.1,0.357,0.6,3.1,5.4,1.4,0.466,0,0,,0,0,,0,0,,0,0,,24,3.9,2.4,3.1,12.7,11.3,0,0,77.2,43.7,2.2,5.4,4.9,16.7,0.216,0.4,772
1610612743,2014-15,00,Danilo Gallinari,8,F,82,225,1988-08-08T07:00:00.000Z,25,6,Sant'Angelo Lodigiano Italy,201568,Danilo,Gallinari,DEN,11,17.3,2.7,0.9,2.8,0.323,0.9,2.7,0.333,0.484,30,0.2,0.5,1.1,1.9,0.571,2,1.3,0.9,1.5,0.5,2.5,10,14,16,1,0.1,0.2,2.4,2.1,5.8,11,0.6,0.3,1.4,0.2,0.1,0.5,0.2,0.233,7,2.6,3.8,.690,0.5,2.2,.172,29,0.2,0.5,.333,0,0.2,.000,2.5,3.3,.750,0.5,2,.185,6,0.9,0.5,0.2,0,2.7,0.323,0.6,0.2,0.5,0.4,2.8,1.4,0.352,0,0,,0,0,,0,0,,0,0,,13,4.1,1.2,3.3,6.9,6.1,0,0,24.2,17.1,0.9,0.8,0.8,6,0.248,0.4,266
1610612740,2014-15,00,Eric Gordon,10,G,76,215,1988-12-25T08:00:00.000Z,25,6,Indiana,201569,Eric,Gordon,NOP,10,33,2.9,1,3.4,0.294,0.9,3,0.3,0.426,29,0.3,1.2,0.7,1,0.7,3,4.5,2.2,5,0.364,3.2,22,45,16.5,1.9,0.3,0.7,3.9,4.3,6.3,19,1.8,0.8,1.9,0.421,0.2,0.4,0.5,0.474,18,2.4,4.1,.585,0.4,2,.167,24,0.5,0.9,.556,0.2,0.3,.400,1.9,3.2,.594,0.2,1.7,.105,9.3,2.2,0.364,0.2,0.5,2.9,0.294,1.8,0.421,2.2,0.2,3.4,1.9,0.444,0,0,,0,0,,0,0,,0,0,,22.7,4.1,2.3,3.3,12.4,10.4,0,0,29.3,23.6,1.2,0.3,1.1,9.3,0.317,0.4,293
1610612765,2014-15,00,D.J. Augustin,14,G,72,183,1987-11-10T08:00:00.000Z,26,6,Texas,201571,D.J.,Augustin,DET,12,21.3,0.5,0.2,1.1,0.154,0.2,1.1,0.154,0.231,6,0,0.5,0.4,0.5,0.833,0,6,3,6.6,0.5,6.7,36,72,37.9,2.8,0.1,0.6,7.3,6.6,14.8,34,3.1,1.3,3.8,0.348,0.4,1.5,0.278,0.402,37,1.8,2.8,.636,0.2,1.6,.095,21,0.2,0.4,.400,0,0.2,.000,1.6,2.3,.679,0.2,1.4,.105,9.7,3,0.5,0,,0.5,0.154,3.1,0.348,2.2,0,1.1,3.8,0.412,0,0,,0,0,,0,0,,0,0,,17.9,4.2,1.5,3.3,10.2,7.7,0,0,52.6,49.8,5.2,0,0.3,9.7,0.184,0.2,631
1610612751,2014-15,00,Brook Lopez,11,C,84,275,1988-04-01T08:00:00.000Z,26,6,Stanford,201572,Brook,Lopez,BKN,9,29.2,1.3,0.7,1.7,0.4,0,0,,0.4,12,1.7,1.2,5.7,10.4,0.543,15,0.4,0.1,0.4,0,0.2,1,4,21,0.7,0.1,0.7,2.1,1.6,2.6,6,0.7,0.3,0.8,0.429,0,0,,0.429,6,5,10.1,.495,2.1,2.9,.422,45,1.8,3.6,.500,1.4,0.3,.813,3.2,6.6,.492,0.7,2.6,.207,16.2,0.1,0,5.1,0.462,1.3,0.4,0.7,0.429,0.1,4.3,1.7,0.8,0.487,0,0,,0,0,,0,0,,0,0,,16.3,3.7,1.8,3,8.2,8,0,0,39,25.6,1.2,5.9,7.9,16.2,0.416,0.6,351
1610612749,2014-15,00,Jerryd Bayless,19,G,75,200,1988-08-20T07:00:00.000Z,25,6,Arizona,201573,Jerryd,Bayless,MIL,12,18.8,1,0.3,1.5,0.222,0.3,1.2,0.267,0.333,12,0,0.7,0.8,1.1,0.692,0,3.7,1.7,4.4,0.429,4.3,20,44,30.5,2.2,0.1,1.2,4.6,5.3,13.6,26,1.4,0.7,1.8,0.381,0.1,0.2,0.333,0.405,17,1.7,2.9,.571,0.2,1.5,.100,20,0.2,0.3,.500,0,0.2,.000,1.5,2.6,.581,0.2,1.3,.111,6.7,1.7,0.429,0.3,1,1,0.222,1.4,0.381,1.2,0.2,1.5,1.8,0.468,0,0,,0,0,,0,0,,0,0,,15.7,4.2,1.3,3.3,8.2,7.5,0,0,39.6,33.6,3,0.4,0.4,6.7,0.168,0.2,475
1610612758,2014-15,00,Jason Thompson,34,F,83,250,1986-07-21T07:00:00.000Z,27,6,Rider University,201574,Jason,Thompson,SAC,12,25.8,0.3,0.2,1.3,0.125,0,0.1,0,0.125,4,0.4,0.5,2.4,4.8,0.509,5,0.2,0,0,,0,0,3,28.2,0.8,0,0.3,2,1.9,3.6,10,0.5,0.2,0.5,0.5,0,0,,0.5,6,6.1,12.3,.493,2.2,3.8,.370,73,1.7,3.5,.476,1.2,0.5,.700,4.4,8.8,.500,1.1,3.3,.245,4.2,0,,1.8,0.6,0.3,0.125,0.5,0.5,0,1.2,1.3,0.5,0.373,0,0,,0,0,,0,0,,0,0,,20.7,4,1.7,3.2,11,9.7,0,0,36.3,16.6,0.8,2.4,4,4.2,0.115,0.3,436
1610612744,2014-15,00,Brandon Rush,4,G-F,78,220,1985-07-07T07:00:00.000Z,28,6,Kansas,201575,Brandon,Rush,GSW,5,5.8,0,0,0.4,0,0,0.4,0,0,0,0,0,0.4,0.4,1,0,0,0,0,,0,0,0,6.4,0.4,0,0,0.6,1,8.2,2,0.8,0.4,0.8,0.5,0,0,,0.5,4,0.4,0.6,.667,0,0.4,.000,2,0,0,,0,0,,0.4,0.6,.667,0,0.4,.000,0.8,0,,0,,0,0,0.8,0.5,0,0,0.4,0.8,0.333,0,0,,0,0,,0,0,,0,0,,2,4.2,0.4,3.4,1.2,0.9,0,0,8.6,6,0.2,0,0,0.8,0.093,0.1,43
1610612757,2014-15,00,Robin Lopez,42,C,84,255,1988-04-01T08:00:00.000Z,26,6,Stanford,201577,Robin,Lopez,POR,11,27.6,1.3,0.6,1.5,0.438,0,0,,0.438,14,1.5,0.5,3.6,8.6,0.421,16,0.2,0.4,0.4,1,0.6,4,2,22.1,1,0,0.3,2.7,2.6,4.6,11,0.4,0.2,0.2,1,0,0,,1,4,7.1,13.2,.538,4.2,2.9,.590,78,3.2,6.5,.493,2.8,0.4,.886,3.9,6.7,.581,1.4,2.5,.349,11.8,0.4,1,5.6,0.718,1.3,0.438,0.4,1,0.2,3.5,1.5,0.2,0.556,0,0,,0,0,,0,0,,0,0,,20.2,4,1.8,3.2,10.8,9.4,0,0,33.9,19.7,0.8,4.9,5.2,11.8,0.349,0.6,373
1610612744,2014-15,00,Marreese Speights,5,F-C,82,255,1987-08-04T07:00:00.000Z,26,6,Florida,201578,Marreese,Speights,GSW,9,13.1,2.2,1.1,2.1,0.526,0,0.1,0,0.526,20,0.6,0.2,2,3.8,0.529,5,0.6,0.4,1,0.5,1.6,4,5,19.4,0.4,0.1,0.2,1.2,1.1,4.1,4,1.1,0.6,1,0.556,0,0,,0.556,10,4.3,6.3,.684,2.4,1.9,.564,39,1.3,2,.667,1,0.3,.750,3,4.3,.692,1.4,1.6,.481,9.8,0.4,0.5,2.8,0.714,2.2,0.526,1.1,0.556,0.4,1.6,2.1,1,0.632,0,0,,0,0,,0,0,,0,0,,7.8,4,0.9,3.2,4.2,3.7,0,0,28,17.2,0.6,2.3,2.3,9.8,0.349,0.6,252
1610612754,2014-15,00,Roy Hibbert,55,C,86,290,1986-12-11T08:00:00.000Z,27,6,Georgetown,201579,Roy,Hibbert,IND,12,30.2,2.3,1.2,2.8,0.424,0,0.1,0,0.424,28,3,0.2,3.5,9,0.389,36,0.2,0.2,0.6,0.5,0.3,2,3,32.8,1.8,0.1,0.2,3.2,4,6.4,21,0.8,0.4,1.3,0.312,0,0,,0.312,10,8.3,14,.595,2.9,5.4,.350,100,1.8,4.1,.429,1.4,0.3,.810,6.6,9.9,.664,1.5,5.1,.228,14,0.2,0.5,5.2,0.585,2.3,0.424,0.8,0.312,0.2,3.4,2.8,1.3,0.473,0,0,,0,0,,0,0,,0,0,,23,3.8,1.9,3,12.7,10.3,0,0,48.2,28.8,1.5,6.2,4.2,14,0.291,0.5,578
1610612743,2014-15,00,JaVale McGee,34,C,84,270,1988-01-19T08:00:00.000Z,26,6,Nevada-Reno,201580,JaVale,McGee,DEN,11,11.5,0.2,0.1,0.4,0.25,0,0,,0.25,2,1.1,0.1,1.7,3.3,0.528,12,0.1,0,0.2,0,0,0,1,9.4,0,0,0.1,0,0,0,0,0,0,0,,0,0,,,0,2.5,4.5,.540,1.3,1.2,.519,27,1.1,1.8,.600,1.1,0,1.000,1.4,2.7,.500,0.2,1.2,.133,5.2,0,0,2.5,0.5,0.2,0.25,0,,0.1,2,0.4,0,0.525,0,0,,0,0,,0,0,,0,0,,8.3,3.9,0.8,3.1,4.3,4,0,0,14.7,6.3,0.2,3,0.8,5.2,0.352,0.8,162
1610612743,2014-15,00,JJ Hickson,7,C-F,81,242,1988-09-04T07:00:00.000Z,25,6,North Carolina State,201581,JJ,Hickson,DEN,4,16.2,0,0,0.2,0,0,0,,0,0,0.2,0.2,2,4.2,0.471,1,0.2,0.5,0.5,1,1.5,2,1,21.8,1.8,0,0,2.2,4.2,12.6,7,0.5,0.2,0.5,0.5,0,0,,0.5,2,7.8,13.8,.564,1.8,6,.226,31,2.2,6.5,.346,1.2,1,.556,5.5,7.2,.759,0.5,5,.091,7.2,0.5,1,1.2,0.4,0,0,0.5,0.5,0.2,1.2,0.2,0.5,0.5,0,0,,0,0,,0,0,,0,0,,4.5,4.1,1.1,3.3,2.3,2.2,0,0,30,15.8,0.7,2.2,2,7.2,0.242,0.5,120
